Date,AbsoluteHumidity_gm3,Method,Site,Night
05/11/05,20.81918241,HOBO,SEGC,TRUE
06/11/05,22.67347051,HOBO,SEGC,FALSE
06/11/05,22.61976406,HOBO,SEGC,TRUE
07/11/05,22.02674185,HOBO,SEGC,FALSE
07/11/05,21.75575719,HOBO,SEGC,TRUE
08/11/05,23.51773041,HOBO,SEGC,FALSE
08/11/05,22.83088554,HOBO,SEGC,TRUE
09/11/05,22.85254741,HOBO,SEGC,FALSE
09/11/05,22.41805207,HOBO,SEGC,TRUE
10/11/05,23.47795135,HOBO,SEGC,FALSE
10/11/05,21.88983205,HOBO,SEGC,TRUE
11/11/05,21.89543169,HOBO,SEGC,FALSE
11/11/05,21.06740569,HOBO,SEGC,TRUE
12/11/05,21.37497411,HOBO,SEGC,FALSE
12/11/05,22.53127598,HOBO,SEGC,TRUE
13/11/05,21.87526254,HOBO,SEGC,FALSE
13/11/05,21.09168798,HOBO,SEGC,TRUE
14/11/05,21.97524462,HOBO,SEGC,FALSE
14/11/05,20.61121206,HOBO,SEGC,TRUE
15/11/05,22.43387818,HOBO,SEGC,FALSE
15/11/05,20.74633785,HOBO,SEGC,TRUE
29/07/08,17.691718,TinyTag,Saline,TRUE
30/07/08,18.83068346,TinyTag,Saline,FALSE
30/07/08,19.01445419,TinyTag,Saline,TRUE
31/07/08,19.51280864,TinyTag,Saline,FALSE
31/07/08,18.0682863,TinyTag,Saline,TRUE
01/08/08,18.99852666,TinyTag,Saline,FALSE
01/08/08,18.38689608,TinyTag,Saline,TRUE
02/08/08,19.32541774,TinyTag,Saline,FALSE
02/08/08,18.98262974,TinyTag,Saline,TRUE
03/08/08,19.46381347,TinyTag,Saline,FALSE
03/08/08,17.5452963,TinyTag,Saline,TRUE
04/08/08,19.04034996,TinyTag,Saline,FALSE
04/08/08,18.65543548,TinyTag,Saline,TRUE
05/08/08,19.57006517,TinyTag,Saline,FALSE
05/08/08,18.72640404,TinyTag,Saline,TRUE
06/08/08,20.31984914,TinyTag,Saline,FALSE
06/08/08,18.44931613,TinyTag,Saline,TRUE
07/08/08,19.45875976,TinyTag,Saline,FALSE
07/08/08,18.81654172,TinyTag,Saline,TRUE
08/08/08,18.82433133,TinyTag,Saline,FALSE
08/08/08,18.75875324,TinyTag,Saline,TRUE
09/08/08,19.19499093,TinyTag,Saline,FALSE
09/08/08,18.94221055,TinyTag,Saline,TRUE
10/08/08,19.49583203,TinyTag,Saline,FALSE
10/08/08,19.84321154,TinyTag,Saline,TRUE
11/08/08,20.22134551,TinyTag,Saline,FALSE
11/08/08,19.08866822,TinyTag,Saline,TRUE
12/08/08,20.06723051,TinyTag,Saline,FALSE
12/08/08,19.53137851,TinyTag,Saline,TRUE
13/08/08,19.74447407,TinyTag,Saline,FALSE
13/08/08,19.21095674,TinyTag,Saline,TRUE
14/08/08,19.53422895,TinyTag,Saline,FALSE
14/08/08,19.21480531,TinyTag,Saline,TRUE
15/08/08,19.98629607,TinyTag,Saline,FALSE
15/08/08,19.51592889,TinyTag,Saline,TRUE
16/08/08,19.18836254,TinyTag,Saline,FALSE
16/08/08,18.81147634,TinyTag,Saline,TRUE
17/08/08,19.06186744,TinyTag,Saline,FALSE
17/08/08,18.6338913,TinyTag,Saline,TRUE
18/08/08,18.5956856,TinyTag,Saline,FALSE
18/08/08,18.37460481,TinyTag,Saline,TRUE
19/08/08,18.58888041,TinyTag,Saline,FALSE
19/08/08,17.79695632,TinyTag,Saline,TRUE
20/08/08,18.82113175,TinyTag,Saline,FALSE
20/08/08,19.38825309,TinyTag,Saline,TRUE
21/08/08,19.94938409,TinyTag,Saline,FALSE
21/08/08,19.44919542,TinyTag,Saline,TRUE
22/08/08,20.4329367,TinyTag,Saline,FALSE
22/08/08,19.59844002,TinyTag,Saline,TRUE
23/08/08,20.32215158,TinyTag,Saline,FALSE
23/08/08,20.06722605,TinyTag,Saline,TRUE
24/08/08,20.45303687,TinyTag,Saline,FALSE
24/08/08,19.80522574,TinyTag,Saline,TRUE
25/08/08,20.33483954,TinyTag,Saline,FALSE
25/08/08,19.40640546,TinyTag,Saline,TRUE
26/08/08,20.25495326,TinyTag,Saline,FALSE
26/08/08,19.55636083,TinyTag,Saline,TRUE
27/08/08,20.13049521,TinyTag,Saline,FALSE
27/08/08,19.59416568,TinyTag,Saline,TRUE
28/08/08,19.99669567,TinyTag,Saline,FALSE
28/08/08,19.48263849,TinyTag,Saline,TRUE
29/08/08,20.49070761,TinyTag,Saline,FALSE
29/08/08,19.63822853,TinyTag,Saline,TRUE
30/08/08,20.17802462,TinyTag,Saline,FALSE
30/08/08,19.42983054,TinyTag,Saline,TRUE
31/08/08,19.81482737,TinyTag,Saline,FALSE
31/08/08,19.16604428,TinyTag,Saline,TRUE
01/09/08,19.74679276,TinyTag,Saline,FALSE
01/09/08,19.8601641,TinyTag,Saline,TRUE
02/09/08,19.97361696,TinyTag,Saline,FALSE
02/09/08,20.09031949,TinyTag,Saline,TRUE
03/09/08,20.04041809,TinyTag,Saline,FALSE
03/09/08,19.19054477,TinyTag,Saline,TRUE
04/09/08,20.69034974,TinyTag,Saline,FALSE
04/09/08,20.02200718,TinyTag,Saline,TRUE
05/09/08,20.45585176,TinyTag,Saline,FALSE
05/09/08,20.65310786,TinyTag,Saline,TRUE
06/09/08,20.88338303,TinyTag,Saline,FALSE
06/09/08,20.88996581,TinyTag,Saline,TRUE
07/09/08,21.60327609,TinyTag,Saline,FALSE
07/09/08,21.50373261,TinyTag,Saline,TRUE
08/09/08,21.74646683,TinyTag,Saline,FALSE
08/09/08,20.54260046,TinyTag,Saline,TRUE
09/09/08,20.57481723,TinyTag,Saline,FALSE
09/09/08,20.69033556,TinyTag,Saline,TRUE
10/09/08,20.89104819,TinyTag,Saline,FALSE
10/09/08,19.69305917,TinyTag,Saline,TRUE
11/09/08,20.54287101,TinyTag,Saline,FALSE
11/09/08,19.81868215,TinyTag,Saline,TRUE
12/09/08,20.45849968,TinyTag,Saline,FALSE
12/09/08,20.66165542,TinyTag,Saline,TRUE
13/09/08,20.64226178,TinyTag,Saline,FALSE
13/09/08,20.99734677,TinyTag,Saline,TRUE
14/09/08,21.20504534,TinyTag,Saline,FALSE
14/09/08,19.2474019,TinyTag,Saline,TRUE
15/09/08,20.91963177,TinyTag,Saline,FALSE
15/09/08,21.2563666,TinyTag,Saline,TRUE
16/09/08,21.21945954,TinyTag,Saline,FALSE
16/09/08,20.62360844,TinyTag,Saline,TRUE
17/09/08,21.34694522,TinyTag,Saline,FALSE
17/09/08,21.18341446,TinyTag,Saline,TRUE
18/09/08,21.7763167,TinyTag,Saline,FALSE
18/09/08,20.73094072,TinyTag,Saline,TRUE
19/09/08,21.05642344,TinyTag,Saline,FALSE
19/09/08,19.92879184,TinyTag,Saline,TRUE
20/09/08,21.24206162,TinyTag,Saline,FALSE
20/09/08,21.31093625,TinyTag,Saline,TRUE
21/09/08,22.18423753,TinyTag,Saline,FALSE
21/09/08,20.86063757,TinyTag,Saline,TRUE
22/09/08,21.35261962,TinyTag,Saline,FALSE
22/09/08,21.42107187,TinyTag,Saline,TRUE
23/09/08,19.42367009,TinyTag,Saline,FALSE
23/09/08,18.61711349,TinyTag,Saline,TRUE
24/09/08,20.62620553,TinyTag,Saline,FALSE
24/09/08,20.35084363,TinyTag,Saline,TRUE
25/09/08,22.27533664,TinyTag,Saline,FALSE
25/09/08,21.86253679,TinyTag,Saline,TRUE
26/09/08,23.2939279,TinyTag,Saline,FALSE
26/09/08,21.16814603,TinyTag,Saline,TRUE
27/09/08,20.79795998,TinyTag,Saline,FALSE
27/09/08,20.75753364,TinyTag,Saline,TRUE
28/09/08,21.97394024,TinyTag,Saline,FALSE
28/09/08,20.34845265,TinyTag,Saline,TRUE
29/09/08,20.88051848,TinyTag,Saline,FALSE
29/09/08,21.10479337,TinyTag,Saline,TRUE
30/09/08,21.55123322,TinyTag,Saline,FALSE
30/09/08,21.94986543,TinyTag,Saline,TRUE
01/10/08,21.82691569,TinyTag,Saline,FALSE
01/10/08,20.53218721,TinyTag,Saline,TRUE
02/10/08,22.22496728,TinyTag,Saline,FALSE
02/10/08,21.07211992,TinyTag,Saline,TRUE
03/10/08,21.68616603,TinyTag,Saline,FALSE
03/10/08,20.67540706,TinyTag,Saline,TRUE
04/10/08,21.66081995,TinyTag,Saline,FALSE
04/10/08,21.22860892,TinyTag,Saline,TRUE
05/10/08,22.33585855,TinyTag,Saline,FALSE
05/10/08,22.63494439,TinyTag,Saline,TRUE
06/10/08,22.85291147,TinyTag,Saline,FALSE
06/10/08,20.18872356,TinyTag,Saline,TRUE
07/10/08,21.61057806,TinyTag,Saline,FALSE
07/10/08,21.07332186,TinyTag,Saline,TRUE
08/10/08,21.78342213,TinyTag,Saline,FALSE
08/10/08,21.04272249,TinyTag,Saline,TRUE
09/10/08,21.92602382,TinyTag,Saline,FALSE
09/10/08,20.68258953,TinyTag,Saline,TRUE
10/10/08,21.11710944,TinyTag,Saline,FALSE
10/10/08,20.53307917,TinyTag,Saline,TRUE
11/10/08,21.27012597,TinyTag,Saline,FALSE
11/10/08,21.03831621,TinyTag,Saline,TRUE
12/10/08,21.45902085,TinyTag,Saline,FALSE
12/10/08,20.44054689,TinyTag,Saline,TRUE
13/10/08,21.94009868,TinyTag,Saline,FALSE
13/10/08,21.51310736,TinyTag,Saline,TRUE
14/10/08,22.08570977,TinyTag,Saline,FALSE
14/10/08,20.93198498,TinyTag,Saline,TRUE
15/10/08,21.3632343,TinyTag,Saline,FALSE
15/10/08,18.87068949,TinyTag,Saline,TRUE
16/10/08,21.16801426,TinyTag,Saline,FALSE
16/10/08,22.16728862,TinyTag,Saline,TRUE
17/10/08,20.59298741,TinyTag,Saline,FALSE
17/10/08,19.52655557,TinyTag,Saline,TRUE
18/10/08,21.34622404,TinyTag,Saline,FALSE
18/10/08,20.74276539,TinyTag,Saline,TRUE
19/10/08,22.40848702,TinyTag,Saline,FALSE
19/10/08,20.88540451,TinyTag,Saline,TRUE
20/10/08,22.1945446,TinyTag,Saline,FALSE
20/10/08,21.37162611,TinyTag,Saline,TRUE
21/10/08,21.49297508,TinyTag,Saline,FALSE
21/10/08,20.56348482,TinyTag,Saline,TRUE
22/10/08,21.22727329,TinyTag,Saline,FALSE
22/10/08,20.18631015,TinyTag,Saline,TRUE
23/10/08,22.11920932,TinyTag,Saline,FALSE
23/10/08,22.14445912,TinyTag,Saline,TRUE
24/10/08,22.86234462,TinyTag,Saline,FALSE
24/10/08,22.66052137,TinyTag,Saline,TRUE
25/10/08,23.2325659,TinyTag,Saline,FALSE
25/10/08,20.74522362,TinyTag,Saline,TRUE
26/10/08,22.68446925,TinyTag,Saline,FALSE
26/10/08,21.88639482,TinyTag,Saline,TRUE
27/10/08,21.84972635,TinyTag,Saline,FALSE
27/10/08,21.84704056,TinyTag,Saline,TRUE
28/10/08,22.70119161,TinyTag,Saline,FALSE
28/10/08,21.30022054,TinyTag,Saline,TRUE
29/10/08,22.9527147,TinyTag,Saline,FALSE
29/10/08,20.46402431,TinyTag,Saline,TRUE
30/10/08,21.70572979,TinyTag,Saline,FALSE
30/10/08,20.92820593,TinyTag,Saline,TRUE
31/10/08,22.69542866,TinyTag,Saline,FALSE
31/10/08,21.05126914,TinyTag,Saline,TRUE
01/11/08,21.93727557,TinyTag,Saline,FALSE
01/11/08,21.41069568,TinyTag,Saline,TRUE
02/11/08,23.0770436,TinyTag,Saline,FALSE
02/11/08,21.19125895,TinyTag,Saline,TRUE
03/11/08,21.5019405,TinyTag,Saline,FALSE
03/11/08,21.43701173,TinyTag,Saline,TRUE
04/11/08,22.70586864,TinyTag,Saline,FALSE
04/11/08,21.58048786,TinyTag,Saline,TRUE
05/11/08,22.54157514,TinyTag,Saline,FALSE
05/11/08,20.55430545,TinyTag,Saline,TRUE
06/11/08,21.83903175,TinyTag,Saline,FALSE
06/11/08,20.67974693,TinyTag,Saline,TRUE
07/11/08,21.83661131,TinyTag,Saline,FALSE
07/11/08,21.58269896,TinyTag,Saline,TRUE
08/11/08,21.11303256,TinyTag,Saline,FALSE
08/11/08,20.73221126,TinyTag,Saline,TRUE
09/11/08,22.27249401,TinyTag,Saline,FALSE
09/11/08,22.32207753,TinyTag,Saline,TRUE
10/11/08,21.23953207,TinyTag,Saline,FALSE
10/11/08,21.34125831,TinyTag,Saline,TRUE
11/11/08,20.72537861,TinyTag,Saline,FALSE
11/11/08,20.44649713,TinyTag,Saline,TRUE
12/11/08,22.02949647,TinyTag,Saline,FALSE
12/11/08,21.92797577,TinyTag,Saline,TRUE
13/11/08,22.88592329,TinyTag,Saline,FALSE
13/11/08,21.61485552,TinyTag,Saline,TRUE
14/11/08,22.24412396,TinyTag,Saline,FALSE
14/11/08,21.26779462,TinyTag,Saline,TRUE
15/11/08,22.65117476,TinyTag,Saline,FALSE
15/11/08,21.69168322,TinyTag,Saline,TRUE
16/11/08,22.5372593,TinyTag,Saline,FALSE
16/11/08,21.29409737,TinyTag,Saline,TRUE
17/11/08,21.57827541,TinyTag,Saline,FALSE
17/11/08,21.31764677,TinyTag,Saline,TRUE
18/11/08,22.72179392,TinyTag,Saline,FALSE
18/11/08,22.46612325,TinyTag,Saline,TRUE
19/11/08,22.51100117,TinyTag,Saline,FALSE
19/11/08,21.28505364,TinyTag,Saline,TRUE
20/11/08,22.60706848,TinyTag,Saline,FALSE
20/11/08,22.33384117,TinyTag,Saline,TRUE
21/11/08,20.91883364,TinyTag,Saline,FALSE
21/11/08,19.7779559,TinyTag,Saline,TRUE
22/11/08,21.83792368,TinyTag,Saline,FALSE
22/11/08,21.48228283,TinyTag,Saline,TRUE
23/11/08,22.75708071,TinyTag,Saline,FALSE
23/11/08,22.13345369,TinyTag,Saline,TRUE
24/11/08,21.61266378,TinyTag,Saline,FALSE
24/11/08,19.71495452,TinyTag,Saline,TRUE
25/11/08,21.88914112,TinyTag,Saline,FALSE
25/11/08,22.07349381,TinyTag,Saline,TRUE
26/11/08,23.33702394,TinyTag,Saline,FALSE
26/11/08,23.15953157,TinyTag,Saline,TRUE
27/11/08,23.67964721,TinyTag,Saline,FALSE
27/11/08,23.55804633,TinyTag,Saline,TRUE
28/11/08,23.85835186,TinyTag,Saline,FALSE
28/11/08,23.36868777,TinyTag,Saline,TRUE
29/11/08,21.59473387,TinyTag,Saline,FALSE
29/11/08,21.43558231,TinyTag,Saline,TRUE
30/11/08,23.35352172,TinyTag,Saline,FALSE
30/11/08,23.23677708,TinyTag,Saline,TRUE
01/12/08,23.37487202,TinyTag,Saline,FALSE
01/12/08,23.3102806,TinyTag,Saline,TRUE
02/12/08,23.42326598,TinyTag,Saline,FALSE
02/12/08,21.42552426,TinyTag,Saline,TRUE
03/12/08,22.15403884,TinyTag,Saline,FALSE
03/12/08,22.06099085,TinyTag,Saline,TRUE
04/12/08,21.69483544,TinyTag,Saline,FALSE
04/12/08,21.59031603,TinyTag,Saline,TRUE
05/12/08,22.20232323,TinyTag,Saline,FALSE
05/12/08,20.15563112,TinyTag,Saline,TRUE
06/12/08,21.62809889,TinyTag,Saline,FALSE
06/12/08,21.32759342,TinyTag,Saline,TRUE
07/12/08,22.18322757,TinyTag,Saline,FALSE
07/12/08,20.9955492,TinyTag,Saline,TRUE
08/12/08,21.16391873,TinyTag,Saline,FALSE
08/12/08,20.86395315,TinyTag,Saline,TRUE
09/12/08,21.58796656,TinyTag,Saline,FALSE
09/12/08,21.26074612,TinyTag,Saline,TRUE
10/12/08,22.07250967,TinyTag,Saline,FALSE
10/12/08,21.60540207,TinyTag,Saline,TRUE
11/12/08,20.72246973,TinyTag,Saline,FALSE
11/12/08,20.40250003,TinyTag,Saline,TRUE
12/12/08,20.73582497,TinyTag,Saline,FALSE
12/12/08,20.056635,TinyTag,Saline,TRUE
13/12/08,21.2952337,TinyTag,Saline,FALSE
13/12/08,21.31531672,TinyTag,Saline,TRUE
14/12/08,22.58477391,TinyTag,Saline,FALSE
14/12/08,22.22104873,TinyTag,Saline,TRUE
15/12/08,23.07136539,TinyTag,Saline,FALSE
15/12/08,23.23853823,TinyTag,Saline,TRUE
16/12/08,23.31575614,TinyTag,Saline,FALSE
16/12/08,22.97200051,TinyTag,Saline,TRUE
17/12/08,22.9004918,TinyTag,Saline,FALSE
17/12/08,22.58360732,TinyTag,Saline,TRUE
18/12/08,22.15797315,TinyTag,Saline,FALSE
18/12/08,20.94505704,TinyTag,Saline,TRUE
19/12/08,22.3663908,TinyTag,Saline,FALSE
19/12/08,21.78151433,TinyTag,Saline,TRUE
20/12/08,23.09261671,TinyTag,Saline,FALSE
20/12/08,22.25485404,TinyTag,Saline,TRUE
21/12/08,22.91090068,TinyTag,Saline,FALSE
21/12/08,22.49417406,TinyTag,Saline,TRUE
22/12/08,21.80262136,TinyTag,Saline,FALSE
22/12/08,21.56906341,TinyTag,Saline,TRUE
23/12/08,22.19620634,TinyTag,Saline,FALSE
23/12/08,21.82559215,TinyTag,Saline,TRUE
24/12/08,22.1520596,TinyTag,Saline,FALSE
24/12/08,21.35240008,TinyTag,Saline,TRUE
25/12/08,22.64047437,TinyTag,Saline,FALSE
25/12/08,21.73595143,TinyTag,Saline,TRUE
26/12/08,22.78194588,TinyTag,Saline,FALSE
26/12/08,22.29542949,TinyTag,Saline,TRUE
27/12/08,22.88967469,TinyTag,Saline,FALSE
27/12/08,22.1109376,TinyTag,Saline,TRUE
28/12/08,23.48168505,TinyTag,Saline,FALSE
28/12/08,23.34347869,TinyTag,Saline,TRUE
29/12/08,23.71287685,TinyTag,Saline,FALSE
29/12/08,22.96140567,TinyTag,Saline,TRUE
30/12/08,22.37092057,TinyTag,Saline,FALSE
30/12/08,22.42485485,TinyTag,Saline,TRUE
31/12/08,23.19945316,TinyTag,Saline,FALSE
31/12/08,22.16745642,TinyTag,Saline,TRUE
01/01/09,22.6243804,TinyTag,Saline,FALSE
01/01/09,22.78393297,TinyTag,Saline,TRUE
02/01/09,21.13694228,TinyTag,Saline,FALSE
02/01/09,20.62925464,TinyTag,Saline,TRUE
03/01/09,20.84974923,TinyTag,Saline,FALSE
03/01/09,20.99509696,TinyTag,Saline,TRUE
04/01/09,22.37957587,TinyTag,Saline,FALSE
04/01/09,22.07771769,TinyTag,Saline,TRUE
05/01/09,22.91758231,TinyTag,Saline,FALSE
05/01/09,22.31542581,TinyTag,Saline,TRUE
06/01/09,22.29320222,TinyTag,Saline,FALSE
06/01/09,22.11096331,TinyTag,Saline,TRUE
07/01/09,22.53812194,TinyTag,Saline,FALSE
07/01/09,21.98106427,TinyTag,Saline,TRUE
08/01/09,23.40358597,TinyTag,Saline,FALSE
08/01/09,23.19525797,TinyTag,Saline,TRUE
09/01/09,20.70558867,TinyTag,Saline,FALSE
09/01/09,20.99707607,TinyTag,Saline,TRUE
10/01/09,22.42069437,TinyTag,Saline,FALSE
10/01/09,22.23804348,TinyTag,Saline,TRUE
11/01/09,23.394598,TinyTag,Saline,FALSE
11/01/09,22.79791748,TinyTag,Saline,TRUE
12/01/09,21.13048553,TinyTag,Saline,FALSE
12/01/09,19.58043375,TinyTag,Saline,TRUE
13/01/09,21.60515008,TinyTag,Saline,FALSE
13/01/09,21.20508997,TinyTag,Saline,TRUE
14/01/09,22.66912696,TinyTag,Saline,FALSE
14/01/09,22.52078861,TinyTag,Saline,TRUE
15/01/09,21.94979123,TinyTag,Saline,FALSE
15/01/09,22.49622452,TinyTag,Saline,TRUE
16/01/09,23.46852689,TinyTag,Saline,FALSE
16/01/09,21.48654018,TinyTag,Saline,TRUE
17/01/09,21.24877538,TinyTag,Saline,FALSE
17/01/09,19.71714399,TinyTag,Saline,TRUE
18/01/09,19.35318789,TinyTag,Saline,FALSE
18/01/09,19.42679163,TinyTag,Saline,TRUE
19/01/09,21.41440671,TinyTag,Saline,FALSE
19/01/09,21.3904819,TinyTag,Saline,TRUE
20/01/09,21.98333864,TinyTag,Saline,FALSE
20/01/09,22.18130243,TinyTag,Saline,TRUE
21/01/09,22.60099954,TinyTag,Saline,FALSE
21/01/09,22.12950058,TinyTag,Saline,TRUE
22/01/09,20.99526705,TinyTag,Saline,FALSE
22/01/09,21.83084935,TinyTag,Saline,TRUE
23/01/09,22.81903871,TinyTag,Saline,FALSE
23/01/09,22.21483399,TinyTag,Saline,TRUE
24/01/09,22.58378369,TinyTag,Saline,FALSE
24/01/09,20.81933378,TinyTag,Saline,TRUE
25/01/09,22.13103171,TinyTag,Saline,FALSE
25/01/09,21.51729849,TinyTag,Saline,TRUE
26/01/09,21.7744303,TinyTag,Saline,FALSE
26/01/09,21.79630857,TinyTag,Saline,TRUE
27/01/09,22.44860098,TinyTag,Saline,FALSE
27/01/09,23.00818212,TinyTag,Saline,TRUE
28/01/09,20.85001264,TinyTag,Saline,FALSE
28/01/09,19.47161414,TinyTag,Saline,TRUE
29/01/09,21.05732476,TinyTag,Saline,FALSE
29/01/09,21.06937562,TinyTag,Saline,TRUE
30/01/09,21.56012731,TinyTag,Saline,FALSE
30/01/09,22.24639451,TinyTag,Saline,TRUE
31/01/09,22.45977657,TinyTag,Saline,FALSE
31/01/09,22.05617928,TinyTag,Saline,TRUE
01/02/09,22.92902458,TinyTag,Saline,FALSE
01/02/09,22.33454174,TinyTag,Saline,TRUE
02/02/09,20.90461246,TinyTag,Saline,FALSE
02/02/09,20.42848027,TinyTag,Saline,TRUE
03/02/09,21.30743282,TinyTag,Saline,FALSE
03/02/09,21.58795619,TinyTag,Saline,TRUE
04/02/09,21.61764754,TinyTag,Saline,FALSE
04/02/09,22.18551331,TinyTag,Saline,TRUE
05/02/09,23.32861838,TinyTag,Saline,FALSE
05/02/09,23.78671125,TinyTag,Saline,TRUE
06/02/09,23.68654613,TinyTag,Saline,FALSE
06/02/09,22.47443007,TinyTag,Saline,TRUE
07/02/09,22.13137276,TinyTag,Saline,FALSE
07/02/09,21.82455782,TinyTag,Saline,TRUE
08/02/09,21.62646345,TinyTag,Saline,FALSE
08/02/09,20.92871222,TinyTag,Saline,TRUE
09/02/09,21.46531464,TinyTag,Saline,FALSE
09/02/09,21.92579302,TinyTag,Saline,TRUE
10/02/09,22.53334646,TinyTag,Saline,FALSE
10/02/09,22.56519823,TinyTag,Saline,TRUE
11/02/09,23.58663338,TinyTag,Saline,FALSE
11/02/09,21.92388297,TinyTag,Saline,TRUE
12/02/09,21.46711385,TinyTag,Saline,FALSE
12/02/09,21.54969907,TinyTag,Saline,TRUE
13/02/09,21.90588042,TinyTag,Saline,FALSE
13/02/09,22.78609798,TinyTag,Saline,TRUE
14/02/09,22.71311992,TinyTag,Saline,FALSE
14/02/09,22.4875206,TinyTag,Saline,TRUE
15/02/09,22.73495357,TinyTag,Saline,FALSE
15/02/09,21.61536195,TinyTag,Saline,TRUE
16/02/09,21.6611307,TinyTag,Saline,FALSE
16/02/09,21.11034575,TinyTag,Saline,TRUE
17/02/09,22.16281706,TinyTag,Saline,FALSE
17/02/09,22.28480374,TinyTag,Saline,TRUE
18/02/09,22.32000636,TinyTag,Saline,FALSE
18/02/09,21.57870277,TinyTag,Saline,TRUE
19/02/09,20.73702318,TinyTag,Saline,FALSE
19/02/09,19.82402541,TinyTag,Saline,TRUE
20/02/09,21.53992858,TinyTag,Saline,FALSE
20/02/09,21.56684805,TinyTag,Saline,TRUE
21/02/09,22.03852239,TinyTag,Saline,FALSE
21/02/09,21.892826,TinyTag,Saline,TRUE
22/02/09,21.42042222,TinyTag,Saline,FALSE
22/02/09,21.6697251,TinyTag,Saline,TRUE
23/02/09,22.1072225,TinyTag,Saline,FALSE
23/02/09,22.80409766,TinyTag,Saline,TRUE
24/02/09,23.55475989,TinyTag,Saline,FALSE
24/02/09,22.10015104,TinyTag,Saline,TRUE
25/02/09,22.59059786,TinyTag,Saline,FALSE
25/02/09,21.69982817,TinyTag,Saline,TRUE
26/02/09,21.68625934,TinyTag,Saline,FALSE
26/02/09,21.6017987,TinyTag,Saline,TRUE
27/02/09,22.67065155,TinyTag,Saline,FALSE
27/02/09,22.07410719,TinyTag,Saline,TRUE
28/02/09,22.71678792,TinyTag,Saline,FALSE
28/02/09,23.12028971,TinyTag,Saline,TRUE
01/03/09,23.33006617,TinyTag,Saline,FALSE
01/03/09,21.1750225,TinyTag,Saline,TRUE
02/03/09,22.67823046,TinyTag,Saline,FALSE
02/03/09,22.2075219,TinyTag,Saline,TRUE
03/03/09,21.90030558,TinyTag,Saline,FALSE
03/03/09,21.8883017,TinyTag,Saline,TRUE
04/03/09,22.72759422,TinyTag,Saline,FALSE
04/03/09,22.51208752,TinyTag,Saline,TRUE
05/03/09,23.82627923,TinyTag,Saline,FALSE
05/03/09,23.49117629,TinyTag,Saline,TRUE
06/03/09,24.31893995,TinyTag,Saline,FALSE
06/03/09,23.15556694,TinyTag,Saline,TRUE
07/03/09,23.27993609,TinyTag,Saline,FALSE
07/03/09,21.98982764,TinyTag,Saline,TRUE
08/03/09,21.85597303,TinyTag,Saline,FALSE
08/03/09,21.71788338,TinyTag,Saline,TRUE
09/03/09,23.43570363,TinyTag,Saline,FALSE
09/03/09,22.34063442,TinyTag,Saline,TRUE
10/03/09,22.93998966,TinyTag,Saline,FALSE
10/03/09,21.35940453,TinyTag,Saline,TRUE
11/03/09,21.41511188,TinyTag,Saline,FALSE
11/03/09,20.69282438,TinyTag,Saline,TRUE
12/03/09,23.13634372,TinyTag,Saline,FALSE
12/03/09,22.10339709,TinyTag,Saline,TRUE
13/03/09,24.07006557,TinyTag,Saline,FALSE
13/03/09,23.55546978,TinyTag,Saline,TRUE
14/03/09,22.20814942,TinyTag,Saline,FALSE
14/03/09,22.18245759,TinyTag,Saline,TRUE
15/03/09,23.18621787,TinyTag,Saline,FALSE
15/03/09,22.46418934,TinyTag,Saline,TRUE
16/03/09,20.0806433,TinyTag,Saline,FALSE
16/03/09,20.02561955,TinyTag,Saline,TRUE
17/03/09,22.02073621,TinyTag,Saline,FALSE
17/03/09,22.5615974,TinyTag,Saline,TRUE
18/03/09,22.55270002,TinyTag,Saline,FALSE
18/03/09,23.0371029,TinyTag,Saline,TRUE
19/03/09,22.20220064,TinyTag,Saline,FALSE
19/03/09,19.43990686,TinyTag,Saline,TRUE
20/03/09,21.21180872,TinyTag,Saline,FALSE
20/03/09,21.80122422,TinyTag,Saline,TRUE
21/03/09,23.42749432,TinyTag,Saline,FALSE
21/03/09,23.17276008,TinyTag,Saline,TRUE
22/03/09,22.82295544,TinyTag,Saline,FALSE
22/03/09,22.21681923,TinyTag,Saline,TRUE
23/03/09,23.09516492,TinyTag,Saline,FALSE
23/03/09,20.2069373,TinyTag,Saline,TRUE
24/03/09,21.88300649,TinyTag,Saline,FALSE
24/03/09,22.91417341,TinyTag,Saline,TRUE
25/03/09,22.34500467,TinyTag,Saline,FALSE
25/03/09,21.36882178,TinyTag,Saline,TRUE
26/03/09,23.19981406,TinyTag,Saline,FALSE
26/03/09,22.43619644,TinyTag,Saline,TRUE
27/03/09,24.09884673,TinyTag,Saline,FALSE
27/03/09,23.5988293,TinyTag,Saline,TRUE
28/03/09,24.25418082,TinyTag,Saline,FALSE
28/03/09,23.83994581,TinyTag,Saline,TRUE
29/03/09,24.82043069,TinyTag,Saline,FALSE
29/03/09,21.98981164,TinyTag,Saline,TRUE
30/03/09,22.07120312,TinyTag,Saline,FALSE
30/03/09,22.056565,TinyTag,Saline,TRUE
31/03/09,23.59418577,TinyTag,Saline,FALSE
31/03/09,22.81986635,TinyTag,Saline,TRUE
01/04/09,23.46787968,TinyTag,Saline,FALSE
01/04/09,21.23117455,TinyTag,Saline,TRUE
02/04/09,21.92375986,TinyTag,Saline,FALSE
02/04/09,21.42718943,TinyTag,Saline,TRUE
03/04/09,22.44181443,TinyTag,Saline,FALSE
